is_phd,is_ms,is_spring,is_fall,year,university_name,university_ranking,university_faculty,university_publication,gpa,gre_verbal,gre_quant,gre_writing,is_american,is_international_without_american_degree,is_international_with_american_degree
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,4.0,157.0,167.0,4.5,False,True,False
True,False,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.9,162.0,168.0,4.0,False,True,False
True,False,True,False,15,University Of Chicago (UChicago),12,23.0,2.7,3.0,170.0,166.0,4.0,True,False,False
False,True,True,False,15,Temple University,375,12.0,1.5,3.67,143.0,159.0,2.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.7,158.0,170.0,3.5,False,True,False
True,False,True,False,15,University Of Central Florida (UCF),1000,24.0,2.0,2.75,151.0,168.0,4.0,False,False,True
True,False,True,False,15,University Of Central Florida (UCF),1000,24.0,2.0,3.86,147.0,167.0,3.5,False,True,False
True,False,True,False,15,University Of Arizona,95,19.0,1.6,3.82,156.0,170.0,4.0,False,False,True
True,False,True,False,15,University Of Central Florida (UCF),1000,24.0,2.0,3.46,145.0,168.0,3.0,False,True,False
True,False,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,4.0,167.0,170.0,5.5,True,False,False
True,False,True,False,15,University Of Kansas,290,11.0,1.2,4.0,161.0,168.0,4.5,True,False,False
True,False,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,4.0,159.0,170.0,5.0,False,False,True
True,False,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.9,161.0,164.0,4.0,False,False,True
True,False,True,False,15,Virginia Tech,72,39.0,2.4,3.89,152.0,163.0,3.5,False,True,False
True,False,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,4.0,152.0,170.0,3.5,False,True,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.3,160.0,168.0,4.0,False,True,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.95,161.0,169.0,4.0,False,True,False
False,True,True,False,15,Kansas State University,375,6.0,1.2,3.05,153.0,168.0,4.0,False,True,False
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.8,170.0,168.0,4.0,True,False,False
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.9,156.0,164.0,6.0,True,False,False
True,False,True,False,15,Rice University,47,19.0,2.8,3.91,151.0,162.0,3.5,False,False,True
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.76,150.0,170.0,3.0,False,False,True
True,False,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.94,145.0,170.0,3.0,False,True,False
True,False,True,False,15,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.97,166.0,170.0,5.0,True,False,False
True,False,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.97,166.0,170.0,5.0,True,False,False
True,False,True,False,15,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.62,165.0,163.0,5.0,True,False,False
True,False,True,False,15,Princeton University,5,51.0,5.3,3.4,168.0,168.0,4.5,True,False,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.6,144.0,158.0,3.5,False,True,False
True,False,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.95,163.0,168.0,3.5,False,True,False
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,4.0,156.0,166.0,4.0,True,False,False
False,True,True,False,15,Northeastern University,213,55.0,4.7,3.87,154.0,168.0,3.5,False,True,False
False,True,True,False,15,Northeastern University,213,55.0,4.7,3.6,157.0,170.0,3.5,False,True,False
False,True,True,False,15,North Caroline State University (NCSU),1000,30.0,2.3,3.5,161.0,170.0,4.0,False,True,False
False,True,True,False,15,Northeastern University,213,55.0,4.7,3.2,148.0,156.0,3.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.52,155.0,169.0,4.5,True,False,False
True,False,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.96,168.0,170.0,5.0,False,True,False
True,False,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.95,159.0,168.0,4.5,False,False,True
False,True,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.53,165.0,163.0,6.0,True,False,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.7,156.0,161.0,4.0,False,True,False
True,False,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.7,170.0,170.0,5.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.94,161.0,168.0,4.0,False,True,False
True,False,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.9,154.0,170.0,4.5,True,False,False
True,False,True,False,15,Rice University,47,19.0,2.8,3.31,162.0,167.0,4.5,True,False,False
True,False,True,False,15,Rice University,47,19.0,2.8,3.31,167.0,162.0,4.5,True,False,False
False,True,True,False,15,Rensselaer Polytechnic Institute (RPI),104,13.0,1.8,3.9,152.0,166.0,3.5,False,True,False
True,False,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.58,164.0,161.0,4.5,True,False,False
True,False,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.79,152.0,165.0,3.5,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.8,162.0,168.0,4.5,False,True,False
False,True,True,False,15,"University Of Texas, Arlington",550,15.0,1.8,3.03,144.0,161.0,2.5,False,True,False
False,True,True,False,15,University Of Central Florida (UCF),1000,24.0,2.0,3.03,144.0,161.0,2.5,False,True,False
False,True,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.62,157.0,161.0,4.0,True,False,False
True,False,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.96,148.0,165.0,3.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.91,149.0,168.0,4.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.0,159.0,166.0,4.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.6,152.0,168.0,4.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.86,164.0,161.0,4.0,True,False,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.3,156.0,164.0,4.0,False,True,False
False,True,False,True,15,Brown University,55,26.0,3.3,3.58,169.0,168.0,5.0,True,False,False
False,True,False,True,15,University Of Chicago (UChicago),12,23.0,2.7,3.23,156.0,158.0,4.0,True,False,False
False,True,True,False,15,"University Of Texas, Dallas (UT Dallas)",260,34.0,2.3,3.1,146.0,167.0,3.0,False,True,False
False,True,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.87,164.0,162.0,5.0,True,False,False
False,True,False,True,15,University Of Southern California (USC),73,50.0,5.7,3.76,146.0,170.0,3.0,True,False,False
False,True,True,False,15,Stevens Institute Of Technology (SIT),1000,10.0,1.5,3.1,146.0,167.0,3.0,False,True,False
False,True,False,True,15,Stevens Institute Of Technology (SIT),1000,10.0,1.5,3.57,159.0,156.0,3.0,True,False,False
True,False,False,True,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.46,143.0,166.0,3.0,False,False,True
False,True,False,True,15,New York University (NYU),60,46.0,4.3,3.5,158.0,158.0,4.5,False,True,False
False,True,False,True,15,University Of Chicago (UChicago),12,23.0,2.7,3.36,160.0,167.0,4.5,True,False,False
False,True,False,True,15,Columbia University,18,47.0,5.8,3.5,158.0,158.0,4.5,False,True,False
False,True,False,True,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.45,153.0,164.0,4.5,False,False,True
False,True,False,True,15,New York University (NYU),60,46.0,4.3,3.5,158.0,158.0,4.5,False,True,False
False,True,False,True,15,Stevens Institute Of Technology (SIT),1000,10.0,1.5,3.0,140.0,150.0,2.5,False,True,False
True,False,True,False,14,University Of Georgia,213,7.0,1.3,3.02,151.0,167.0,3.5,False,True,False
True,False,True,False,14,Michigan State University (MSU),122,19.0,1.9,3.02,151.0,167.0,3.5,False,True,False
True,False,True,False,14,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.02,151.0,167.0,3.5,False,True,False
True,False,True,False,14,"University Of California, Davis (UCD)",54,28.0,2.9,3.8,156.0,170.0,3.5,False,True,False
False,True,True,False,14,Northeastern University,213,55.0,4.7,2.85,139.0,161.0,3.0,False,True,False
False,True,True,False,14,New York University (NYU),60,46.0,4.3,2.8,159.0,161.0,3.5,True,False,False
False,True,True,False,14,University Of Chicago (UChicago),12,23.0,2.7,3.4,164.0,157.0,4.0,True,False,False
False,True,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.4,159.0,164.0,4.5,False,True,False
False,True,True,False,14,University Of Chicago (UChicago),12,23.0,2.7,3.65,161.0,161.0,5.0,True,False,False
False,True,True,False,14,Arizona State University (ASU),161,26.0,2.3,3.05,154.0,162.0,3.5,True,False,False
False,True,True,False,14,Boston University (BU),59,22.0,2.5,2.85,139.0,161.0,3.0,False,True,False
False,True,True,False,14,Washington State University (WSU),325,12.0,1.4,2.85,139.0,161.0,3.0,False,True,False
False,True,True,False,14,"University Of California, Davis (UCD)",54,28.0,2.9,3.0,163.0,168.0,4.0,True,False,False
True,False,True,False,14,Purdue University,106,53.0,4.8,3.84,144.0,162.0,3.0,False,True,False
False,True,True,False,14,Nothwestern University,26,37.0,3.4,3.57,150.0,166.0,2.5,False,True,False
False,True,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.8,149.0,158.0,3.5,False,True,False
True,False,True,False,14,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,4.0,154.0,164.0,4.0,False,True,False
False,True,True,False,14,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.3,162.0,168.0,3.5,True,False,False
False,True,True,False,14,Northeastern University,213,55.0,4.7,3.7,149.0,158.0,3.5,False,True,False
False,True,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.56,151.0,157.0,4.0,False,True,False
False,True,True,False,14,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.0,158.0,167.0,3.5,False,True,False
False,True,True,False,14,Purdue University,106,53.0,4.8,3.42,147.0,152.0,3.5,True,False,False
True,False,True,False,14,University Of Arizona,95,19.0,1.6,3.8,149.0,164.0,3.0,False,True,False
False,True,True,False,14,"University Of Texas, Arlington",550,15.0,1.8,3.89,153.0,155.0,3.0,False,True,False
True,False,True,False,14,Florida State University (FSU),225,14.0,1.4,3.89,153.0,155.0,3.0,False,True,False
True,False,True,False,14,"University Of California, Riverside (UCR)",117,36.0,2.8,3.89,153.0,155.0,3.0,False,True,False
True,False,True,False,14,"University Of California, Riverside (UCR)",117,36.0,2.8,3.8,146.0,166.0,3.0,False,True,False
True,False,True,False,14,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.85,147.0,162.0,2.5,False,True,False
False,True,True,False,14,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.25,146.0,164.0,3.0,False,True,False
False,True,True,False,14,University Of Pennsylvania (UPenn),19,46.0,5.6,3.6,157.0,154.0,5.0,True,False,False
True,False,True,False,14,"University Of Texas, Dallas (UT Dallas)",260,34.0,2.3,3.6,154.0,155.0,4.0,False,True,False
False,True,True,False,14,Northeastern University,213,55.0,4.7,3.7,155.0,162.0,3.0,False,True,False
True,False,True,False,14,Northeastern University,213,55.0,4.7,3.0,163.0,168.0,4.0,True,False,False
True,False,True,False,14,Northeastern University,213,55.0,4.7,3.7,157.0,142.0,3.0,False,False,True
False,True,True,False,14,Northeastern University,213,55.0,4.7,3.2,149.0,168.0,3.5,False,False,True
True,False,True,False,14,University Of Pittsburgh,64,20.0,2.3,3.76,161.0,141.0,3.0,False,True,False
True,False,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.3,159.0,152.0,4.0,False,True,False
True,False,True,False,14,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.57,157.0,170.0,3.5,False,True,False
True,False,True,False,14,"University Of California, Davis (UCD)",54,28.0,2.9,3.67,161.0,166.0,4.0,True,False,False
True,False,True,False,14,"University Of California, Riverside (UCR)",117,36.0,2.8,3.75,149.0,159.0,3.0,False,True,False
False,True,True,False,14,Columbia University,18,47.0,5.8,3.97,151.0,165.0,3.0,False,True,False
False,True,True,False,14,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.75,165.0,160.0,4.5,True,False,False
True,False,True,False,14,"University Of Texas, San Antonio (UTSA)",276,11.0,1.4,3.63,143.0,165.0,2.5,False,True,False
True,False,True,False,14,University Of Notre Dame,63,22.0,1.9,3.63,143.0,165.0,2.5,False,True,False
False,True,True,False,14,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.9,158.0,164.0,3.0,False,True,False
True,False,False,True,14,University Of Connecticut,263,9.0,1.5,3.92,153.0,160.0,4.5,False,True,False
True,False,False,True,14,University Of Connecticut,263,9.0,1.5,3.32,157.0,163.0,5.0,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.86,147.0,161.0,3.5,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.0,160.0,168.0,3.5,False,True,False
False,True,True,False,14,"Indiana University, Bloomington",156,42.0,2.6,3.2,155.0,160.0,3.5,False,True,False
False,True,True,False,14,"Indiana University, Bloomington",156,42.0,2.6,3.43,152.0,156.0,3.0,False,True,False
True,False,True,False,14,University Of Southern California (USC),73,50.0,5.7,4.0,154.0,164.0,4.0,False,True,False
True,False,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.7,143.0,163.0,3.0,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.2,161.0,161.0,4.0,False,True,False
False,True,True,False,14,North Caroline State University (NCSU),1000,30.0,2.3,3.6,153.0,160.0,4.0,False,True,False
False,True,True,False,14,Northeastern University,213,55.0,4.7,3.42,155.0,170.0,3.0,False,True,False
False,True,True,False,14,George Washington University (GWU),95,11.0,1.4,3.42,155.0,170.0,3.0,False,True,False
False,True,True,False,14,Drexel University,190,12.0,1.5,3.42,155.0,170.0,3.0,False,True,False
False,True,True,False,14,New York University (NYU),60,46.0,4.3,3.42,155.0,170.0,3.0,False,True,False
False,True,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.6,168.0,145.0,3.0,False,True,False
True,False,True,False,14,University Of Central Florida (UCF),1000,24.0,2.0,3.0,142.0,163.0,3.5,False,True,False
False,True,True,False,14,University Of Delaware,159,11.0,1.4,2.9,160.0,168.0,3.5,False,True,False
False,True,True,False,14,Johns Hopkins University (JHU),13,22.0,2.4,3.6,162.0,164.0,4.5,False,True,False
False,True,True,False,14,"University Of California, Irvine (UCI)",49,55.0,4.3,3.89,159.0,158.0,4.0,True,False,False
True,False,True,False,14,Boston University (BU),59,22.0,2.5,3.94,143.0,164.0,4.0,False,True,False
False,True,True,False,14,"University Of California, Irvine (UCI)",49,55.0,4.3,3.3,149.0,170.0,4.5,True,False,False
True,False,True,False,14,University Of Central Florida (UCF),1000,24.0,2.0,4.0,154.0,164.0,4.0,False,True,False
False,True,True,False,14,New York University (NYU),60,46.0,4.3,3.5,155.0,156.0,4.0,False,True,False
False,True,True,False,14,New York University (NYU),60,46.0,4.3,3.91,153.0,166.0,4.0,False,True,False
False,True,True,False,14,University Of Southern California (USC),73,50.0,5.7,3.6,154.0,166.0,3.5,False,True,False
False,True,True,False,14,"University Of California, Irvine (UCI)",49,55.0,4.3,3.82,151.0,158.0,4.0,False,True,False
False,True,True,False,14,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.25,147.0,159.0,4.0,False,False,True
False,True,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,4.0,159.0,165.0,4.0,False,True,False
True,False,True,False,14,University Of Central Florida (UCF),1000,24.0,2.0,3.56,154.0,164.0,3.0,False,True,False
False,True,True,False,14,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.1,149.0,161.0,3.5,False,True,False
True,False,True,False,14,Brandeis University,150,6.0,1.1,3.5,160.0,163.0,4.5,True,False,False
False,True,True,False,14,Johns Hopkins University (JHU),13,22.0,2.4,3.2,150.0,167.0,3.0,False,True,False
False,True,True,False,14,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.7,155.0,168.0,4.0,False,True,False
False,True,True,False,14,Northeastern University,213,55.0,4.7,3.5,159.0,170.0,3.5,True,False,False
True,False,True,False,14,Rice University,47,19.0,2.8,3.89,151.0,169.0,3.5,False,True,False
False,True,True,False,14,Cornell University,14,68.0,8.7,3.5,164.0,168.0,3.5,False,True,False
True,False,True,False,14,"University Of Florida, Gainesville (UFL)",125,23.0,1.9,4.0,154.0,164.0,4.0,False,True,False
False,True,True,False,14,University Of Kentucky,375,9.0,1.4,3.47,154.0,158.0,3.0,False,True,False
True,False,True,False,14,University Of South Florida (USF),325,10.0,1.3,3.46,162.0,163.0,3.0,True,False,False
True,False,True,False,14,Rice University,47,19.0,2.8,3.92,147.0,167.0,3.0,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.3,158.0,161.0,4.5,False,True,False
True,False,True,False,14,Johns Hopkins University (JHU),13,22.0,2.4,3.6,147.0,164.0,3.0,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.76,165.0,167.0,5.5,False,True,False
False,True,True,False,14,"University Of Minnesota, Twin Cities (UMN)",52,37.0,3.1,3.66,161.0,158.0,3.5,False,True,False
True,False,True,False,14,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.3,158.0,164.0,5.5,True,False,False
False,True,True,False,14,"University Of California, Irvine (UCI)",49,55.0,4.3,3.0,147.0,161.0,3.0,True,False,False
False,True,True,False,14,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.91,156.0,167.0,3.5,False,True,False
